model,param_count,prompt,prompt_example,test_count,first_micro_avg,first_micro_std,first_micro_tt,any_micro_avg,any_micro_std,any_micro_tt,reason,comments
meta-llama/Llama-2-13b-chat-hf,13000000000,Concatenate,"[INST] Q: Concatenate the numbers.
1 & 7 & 5 = [\INST]
A: 175

[INST] Q: Concatenate the numbers.
2 & 3 & 3 = [\INST]
A: ",1100.0,0.891381818181818,0.03894095551638308,,0.891381818181818,0.03894095551638308,,The digits needs to be concatenated to the final answer.,
meta-llama/Llama-2-13b-chat-hf,13000000000,Multiply,"[INST] Q: Multiply two numbers.
38 * 98 = [\INST]
A: 3724

[INST] Q: Multiply two numbers.
15480 * 75948 = [\INST]
A: ",13000.0,0.36472,0.00804273438149991,,0.36484307692307694,0.00801344668732818,,Multiplication is the compositional task.,
meta-llama/Llama-2-13b-chat-hf,13000000000,"Multiply, primed with carry","[INST] Q: Carry the digit from the tens place.
40 // 10 = [\INST]
A: 4

[INST] Q: Multiply two numbers.
38 * 98 = [\INST]
A: 3724

[INST] Q: Multiply two numbers.
15480 * 75948 = [\INST]
A: ",13000.0,0.3666615384615384,0.010469001862641906,0.7278529933755893,0.3667846153846154,0.01044592953197475,0.7278388827731537,Multiplication is the compositional task. We are priming multiplication with carry because multiplication depends on this subtask.,
meta-llama/Llama-2-13b-chat-hf,13000000000,"Multiply, primed with concatenate","[INST] Q: Concatenate the numbers.
3 & 8 & 7 = [\INST]
A: 387

[INST] Q: Multiply two numbers.
38 * 98 = [\INST]
A: 3724

[INST] Q: Multiply two numbers.
15480 * 75948 = [\INST]
A: ",13000.0,0.36246153846153845,0.012494361331767125,0.6850624088189027,0.36257538461538463,0.01237899576276987,0.6838156449366048,Multiplication is the compositional task. We are priming multiplication with concatenate because multiplication depends on this subtask.,
meta-llama/Llama-2-13b-chat-hf,13000000000,"Multiply, primed with multiply with 1 digit","[INST] Q: Multiply two numbers.
3 * 0 = [\INST]
A: 0

[INST] Q: Multiply two numbers.
38 * 98 = [\INST]
A: 3724

[INST] Q: Multiply two numbers.
15480 * 75948 = [\INST]
A: ",13000.0,0.3666338461538462,0.008586795422117724,0.7317123080667285,0.3667076923076923,0.008588292567837306,0.7383395189379014,Multiplication is the compositional task. We are priming multiplication with multiplication of 1 digit numbers because multiplication depends on this subtask.,
meta-llama/Llama-2-13b-chat-hf,13000000000,"Multiply, primed with sum","[INST] Q: Add two numbers.
38 + 98 = [\INST]
A: 136

[INST] Q: Multiply two numbers.
38 * 98 = [\INST]
A: 3724

[INST] Q: Multiply two numbers.
15480 * 75948 = [\INST]
A: ",13000.0,0.3630646153846154,0.00664263724628999,0.7667831620892736,0.3630953846153846,0.006659633054908926,0.7541755572334131,Multiplication is the compositional task. We are priming multiplication with summation of numbers up to 2 digits because multiplication depends on this subtask.,
meta-llama/Llama-2-13b-chat-hf,13000000000,"Multiply, primed with exponentiate","[INST] Q: Exponentiate the number.
3**0 = [\INST]
A: 1

[INST] Q: Multiply two numbers.
38 * 98 = [\INST]
A: 3724

[INST] Q: Multiply two numbers.
15480 * 75948 = [\INST]
A: ",13000.0,0.36484923076923076,0.006403951442885882,0.9815381520581881,0.36484923076923076,0.006403951442885882,0.9991207618630575,Multiplication is the compositional task. We are priming multiplication with exponentiate to see if the performance stays the same or get worse because this task is not required for multiplication.,
meta-llama/Llama-2-13b-chat-hf,13000000000,"Multiply, primed with subtract","[INST] Q: Subtract two numbers.
38 - 98 = [\INST]
A: -60

[INST] Q: Multiply two numbers.
38 * 98 = [\INST]
A: 3724

[INST] Q: Multiply two numbers.
15480 * 75948 = [\INST]
A: ",13000.0,0.36556307692307694,0.0070274161336008065,0.8800303993557734,0.36572,0.0071126482888213514,0.8752470913091681,Multiplication is the compositional task. We are priming multiplication with subtraction to see if the performance stays the same or get worse because this task is not required for multiplication.,
meta-llama/Llama-2-13b-chat-hf,13000000000,"Multiply, primed with reverse","[INST] Q: Reverse the string.
The reverse of gtpdvl is [\INST]
A: lvdptg

[INST] Q: Multiply two numbers.
38 * 98 = [\INST]
A: 3724

[INST] Q: Multiply two numbers.
15480 * 75948 = [\INST]
A: ",13000.0,0.35839692307692306,0.01041196580635292,0.25604739165251195,0.35847384615384614,0.010401917893253537,0.2525658495030082,Multiplication is the compositional task. We are priming multiplication with string reverse to see if the performance stays the same or get worse because this task is not required for multiplication.,
meta-llama/Llama-2-13b-chat-hf,13000000000,Multiply 1-digit,"[INST] Q: Multiply two numbers.
4 * 9 = [\INST]
A: 36

[INST] Q: Multiply two numbers.
9 * 0 = [\INST]
A: ",100.0,0.998,0.0040000000000000036,,0.998,0.0040000000000000036,,Multiplication requires multiplying two values at some digits place.,
meta-llama/Llama-2-13b-chat-hf,13000000000,Sum,"[INST] Q: Add two numbers.
22 + 1 = [\INST]
A: 23

[INST] Q: Add two numbers.
18 + 41 = [\INST]
A: ",10000.0,0.97028,0.001466151424648888,,0.97036,0.0014947909552843678,,Summation is done after carrying occurs.,
